4524,4,"Google Cloud Certified Professional Cloud Architect,CISA,AWS Certified Cloud Practitioner,Data Analyst,SQL",Ethical Hacker
4525,5,"Network Engineer,Certified Information Systems Security Professional (CISSP),Information Security Analyst,Security+",Project Manager
4526,9,"DevOps Engineer,Data Analyst,Statistician",Cloud Engineer
4527,3,Information Security Analyst,Ethical Hacker
4528,2,Certified Ethical Hacker (CEH),Data Scientist
4529,3,CPT,Web Developer
4530,3,Certified Ethical Hacker (CEH),Cloud Engineer
4531,7,"Security+,AWS Certified Cloud Practitioner",Web Developer
4532,5,"Statistician,AWS Certified Cloud Practitioner",Web Developer
4533,9,Information Security Analyst,Information Security Analyst
4534,5,"SQL,CISA,Backend Developer,Data Analyst",Web Developer
4535,7,Microsoft Certified: Azure Solutions Architect Expert,Cloud Engineer
4536,8,"OSCP,Cloud Architect,Web Development,PMI-ACP",Information Security Analyst
4537,8,"CSS,Cloud Architect,Certified Ethical Hacker (CEH),CSS,Web Development",Data Engineer
4538,2,"Network Engineer,Security+,R Programming",Web Developer
4539,1,Frontend Developer,Data Scientist
4540,2,"Fullstack Developer,Python Programming,CEH,Python Programming",Ethical Hacker
4541,9,"R Programming,CISA",Cloud Engineer
4542,6,R Programming,Project Manager
4543,7,"Network Engineer,Fullstack Developer,Microsoft Certified: Azure Solutions Architect Expert",Ethical Hacker
4544,2,"Python Programming,Data Engineer,Certified Ethical Hacker (CEH),PMP",Cloud Architect
4545,3,Data Analyst,Information Security Analyst
4546,9,"Information Security Analyst,Frontend Developer",Data Engineer
4547,7,"JavaScript,DevOps Consultant,R Programming,Backend Developer,CPT",Ethical Hacker
4548,2,"CSS,Security+",Cloud Engineer
4549,8,"Certified Information Systems Security Professional (CISSP),PMP,CSS",Web Developer
4550,10,"CISA,Python Programming,Security+,CEH",Information Security Analyst
4551,10,"Network Engineer,Information Security Analyst,Data Engineer",Information Security Analyst
4552,8,SQL,Web Developer
4553,10,"Certified Ethical Hacker (CEH),Web Development,CPT,Python Programming",Data Engineer
4554,2,"Google Cloud Certified Professional Cloud Architect,Frontend Developer,CSS,Cloud Architect,CEH",Data Engineer
4555,7,Data Analyst,Ethical Hacker
4556,8,Data Analyst,Data Engineer
4557,8,"Information Security Analyst,Security+,HTML",Information Security Analyst
4558,3,Fullstack Developer,Data Engineer
4559,7,"Certified Ethical Hacker (CEH),CISA,AWS Certified Cloud Practitioner,Data Science,Security+",Data Engineer
4560,4,"Information Security Analyst,Statistician,PMI-PBA,Cloud Architect",Data Scientist
4561,9,Machine Learning,Data Engineer
4562,4,"CEH,AWS Certified Cloud Practitioner,Information Security Analyst,SQL,R Programming",Information Security Analyst
4563,2,"Data Science,PMP",Information Security Analyst
4564,1,"Data Analyst,Backend Developer,PMI-PBA",Cloud Engineer
4565,5,"Fullstack Developer,Python Programming,Information Security Analyst",Data Scientist
4566,1,"Information Security Analyst,CSS",Web Developer
4567,6,"Data Engineer,DevOps Engineer,CEH,PMP,Data Engineer",Data Scientist
4568,8,"Data Analyst,PMI-PBA,Backend Developer,SQL,CISA",Data Scientist
4569,10,"Cybersecurity Analyst,R Programming,Security+,Python Programming,PMP",Data Engineer
4570,5,"Information Security Analyst,OSCP,AWS Certified Cloud Practitioner,CEH,Cloud Architect",Ethical Hacker
4571,3,"CSS,Certified Ethical Hacker (CEH)",Data Scientist
4572,10,"Frontend Developer,CEH,Security+",Software Engineer
4573,8,PMP,Software Engineer
4574,1,CEH,Data Scientist
4575,6,"Certified Information Systems Security Professional (CISSP),CSS",Data Scientist
4576,7,Data Analyst,Web Developer
4577,2,"Fullstack Developer,CSS,PMI-ACP",Data Engineer
4578,10,"Fullstack Developer,CISA,Data Analyst",Data Engineer
4579,4,Statistician,Cloud Engineer
4580,9,Data Analyst,Data Scientist
4581,10,"R Programming,Security+,SQL",Data Scientist
4582,4,"Backend Developer,AWS Certified Cloud Practitioner,Data Analyst",Cloud Engineer
4583,8,R Programming,Cloud Architect
4584,4,Microsoft Certified: Azure Solutions Architect Expert,Machine Learning Engineer
4585,3,"Google Cloud Certified Professional Cloud Architect,Data Engineer,Backend Developer,Certified Information Systems Security Professional (CISSP)",Web Developer
4586,6,"HTML,PMI-ACP,Data Analyst,Statistician",Ethical Hacker
4587,4,"Backend Developer,DevOps Engineer",Web Developer
4588,9,"CSS,Cloud Architect,CISA",Data Engineer
4589,2,Information Security Analyst,Information Security Analyst
4590,7,"Security+,SQL,Cybersecurity Analyst,Certified Information Systems Security Professional (CISSP)",Information Security Analyst
4591,6,"Security+,CISA",Information Security Analyst
4592,3,"Python Programming,Data Science",Project Manager
4593,9,"DevOps Consultant,Backend Developer",Data Engineer
4594,4,"Security+,Google Cloud Certified Professional Cloud Architect,CISA,Data Analyst,PMP",Data Scientist
4595,4,"CEH,Machine Learning,Cybersecurity Analyst,CPT",Project Manager
4596,4,Google Cloud Certified Professional Cloud Architect,Project Manager
4597,4,Certified Ethical Hacker (CEH),Data Scientist
4598,1,Machine Learning,Data Scientist
4599,7,"CPT,CISA,Machine Learning,PMI-PBA,Cybersecurity Analyst",Data Scientist
4600,2,"CSS,Backend Developer",Web Developer
4601,6,"Information Security Analyst,Data Engineer",Data Engineer
4602,8,"Information Security Analyst,Information Security Analyst,Fullstack Developer",Web Developer
4603,3,"Python Programming,Machine Learning,Data Analyst",Data Scientist
4604,8,"Certified Ethical Hacker (CEH),Data Analyst",Data Engineer
4605,1,Google Cloud Certified Professional Cloud Architect,Web Developer
4606,6,"CPT,Frontend Developer",Data Engineer
4607,6,DevOps Consultant,Web Developer
4608,3,"Information Security Analyst,Security+",Data Engineer
4609,7,"Information Security Analyst,Machine Learning Engineer,Data Engineer,CEH,CPT",Project Manager
4610,7,"Google Cloud Certified Professional Cloud Architect,Fullstack Developer,Data Engineer,OSCP",Web Developer
4611,5,PMI-ACP,Ethical Hacker
4612,1,"Microsoft Certified: Azure Solutions Architect Expert,PMI-ACP,Network Engineer,OSCP,Data Analyst",Project Manager
4613,6,DevOps Consultant,Data Engineer
4614,10,"Google Cloud Certified Professional Cloud Architect,Information Security Analyst",Data Engineer
4615,2,JavaScript,Data Engineer
4616,9,"CSS,SQL,CEH",Data Scientist
4617,3,DevOps Consultant,Data Engineer
4618,9,"JavaScript,Data Engineer,PMI-ACP,CISA",Data Engineer
4619,1,"CSS,Data Analyst,CISA",Cloud Architect
4620,5,"Information Security Analyst,Fullstack Developer",Data Engineer
4621,2,"Data Analyst,Google Cloud Certified Professional Cloud Architect",Information Security Analyst
4622,2,"CSS,Security+,Information Security Analyst,CSS,R Programming",Ethical Hacker
4623,10,"Google Cloud Certified Professional Cloud Architect,Web Development",Data Engineer
4624,9,"HTML,Cloud Architect,DevOps Consultant,SQL",Information Security Analyst
4625,5,"Data Engineer,Backend Developer,Information Security Analyst",Data Scientist
4626,4,"Fullstack Developer,Cloud Architect,PMI-ACP,PMP,Frontend Developer",Data Scientist
4627,9,"Certified Information Systems Security Professional (CISSP),R Programming",Data Engineer
4628,6,"Python Programming,Frontend Developer,Data Analyst",Machine Learning Engineer
4629,9,"R Programming,Data Engineer,Python Programming",Cloud Engineer
4630,3,"Backend Developer,R Programming,Python Programming,CISA,Data Analyst",Data Engineer
4631,7,"PMP,Cloud Architect,CEH,CISA",Machine Learning Engineer
4632,8,"Data Analyst,Statistician,Information Security Analyst,Web Development",Web Developer
4633,5,Cloud Architect,Web Developer
4634,2,"Data Analyst,Statistician,PMP",Data Scientist
4635,10,"Google Cloud Certified Professional Cloud Architect,JavaScript,Network Engineer,SQL",Ethical Hacker
4636,10,Information Security Analyst,Information Security Analyst
4637,3,"Certified Ethical Hacker (CEH),Google Cloud Certified Professional Cloud Architect",Cloud Engineer
4638,7,"Python Programming,Certified Information Systems Security Professional (CISSP)",Information Security Analyst
4639,2,"CSS,Data Engineer,Network Engineer",Web Developer
4640,10,"Microsoft Certified: Azure Solutions Architect Expert,CISA,Security+",Data Engineer
4641,8,PMI-PBA,Information Security Analyst
4642,6,"Security+,Certified Information Systems Security Professional (CISSP),Certified Ethical Hacker (CEH),Statistician,Cloud Architect",Web Developer
4643,9,"Network Engineer,CISA,AWS Certified Cloud Practitioner",Data Engineer
4644,10,SQL,Data Scientist
4645,3,"AWS Certified Cloud Practitioner,Information Security Analyst",Data Scientist
4646,8,"Security+,Information Security Analyst,DevOps Engineer,CISA,AWS Certified Cloud Practitioner",Information Security Analyst
4647,1,JavaScript,Cloud Engineer
4648,5,CEH,Software Engineer
4649,1,"Python Programming,R Programming,Fullstack Developer,AWS Certified Cloud Practitioner",Machine Learning Engineer
4650,5,"Backend Developer,Security+,Cloud Architect",Web Developer
4651,9,DevOps Consultant,Data Scientist
4652,8,"Data Engineer,Information Security Analyst",Information Security Analyst
4653,3,"PMP,Statistician,Cloud Architect",Information Security Analyst
4654,3,"Statistician,Cloud Architect",Project Manager
4655,10,"Data Analyst,Statistician,PMI-PBA,CEH",Cloud Engineer
4656,4,"Cloud Architect,R Programming",Ethical Hacker
4657,5,CISA,Information Security Analyst
4658,8,"Machine Learning Engineer,CSS,Information Security Analyst",Web Developer
4659,6,SQL,Project Manager
4660,6,Data Analyst,Web Developer
4661,1,CEH,Software Engineer
4662,3,"Certified Information Systems Security Professional (CISSP),CEH,Certified Ethical Hacker (CEH),Data Analyst",Cloud Engineer
4663,3,"Cloud Architect,Python Programming,Backend Developer,PMP,CSS",Data Scientist
4664,9,"Data Engineer,Information Security Analyst",Information Security Analyst
4665,9,"Certified Information Systems Security Professional (CISSP),Data Analyst,DevOps Consultant,Data Engineer",Web Developer
4666,6,"JavaScript,Python Programming,DevOps Consultant",Web Developer
4667,4,"Data Analyst,PMI-PBA",Data Engineer
4668,6,"CEH,PMP,CPT",Information Security Analyst
4669,9,"HTML,Certified Ethical Hacker (CEH),R Programming,Python Programming",Data Engineer
4670,6,"Backend Developer,OSCP,Certified Ethical Hacker (CEH),Information Security Analyst",Data Engineer
4671,4,"Backend Developer,SQL,Security+,Fullstack Developer,Machine Learning Engineer",Data Scientist
4672,7,"CISA,Statistician,Cybersecurity Analyst,DevOps Consultant,Data Engineer",Data Engineer
4673,10,"Data Science,R Programming,AWS Certified Cloud Practitioner",Data Scientist
4674,9,PMI-PBA,Web Developer
4675,1,"PMI-ACP,R Programming",Web Developer
4676,9,"Security+,Backend Developer,DevOps Consultant,CSS,Backend Developer",Web Developer
4677,10,"Cloud Architect,CPT,CSS,CEH,R Programming",Cloud Engineer
4678,6,"Cybersecurity Analyst,Data Engineer",Cloud Engineer
4679,9,"Data Analyst,Python Programming,Statistician",Data Scientist
4680,2,"R Programming,Cloud Architect,Data Analyst,CSS",Ethical Hacker
4681,6,"Fullstack Developer,Fullstack Developer",Data Scientist
4682,1,Backend Developer,Software Engineer
4683,3,"PMP,HTML,R Programming",Data Scientist
4684,7,Web Development,Data Engineer
4685,8,"PMP,Statistician",Data Scientist
4686,3,"Backend Developer,PMP,Cloud Architect,R Programming",Data Scientist
4687,1,Data Analyst,Data Scientist
4688,10,"Data Science,Machine Learning Engineer,PMP",Web Developer
4689,2,"Backend Developer,Fullstack Developer,Cloud Architect",Data Engineer
4690,3,Backend Developer,Web Developer
4691,9,R Programming,Web Developer
4692,3,"Certified Ethical Hacker (CEH),Data Analyst",Cloud Architect
4693,8,Information Security Analyst,Information Security Analyst
4694,6,Cloud Architect,Data Scientist
4695,2,"Backend Developer,Certified Ethical Hacker (CEH),DevOps Consultant",Data Scientist
4696,7,"PMI-PBA,Google Cloud Certified Professional Cloud Architect,Statistician,CISA,Cybersecurity Analyst",Web Developer
4697,5,"Certified Information Systems Security Professional (CISSP),Cloud Architect",Cloud Engineer
4698,7,"Security+,PMI-ACP,Cloud Architect,Cloud Architect",Information Security Analyst
4699,4,"HTML,Fullstack Developer,CEH,Machine Learning Engineer",Data Engineer
4700,8,PMP,Information Security Analyst
4701,5,"PMP,Certified Ethical Hacker (CEH),Data Analyst,SQL",Web Developer
4702,10,"Security+,Certified Ethical Hacker (CEH),Frontend Developer",Data Engineer
4703,5,"Fullstack Developer,Data Analyst,Certified Ethical Hacker (CEH),Backend Developer,Cloud Architect",Information Security Analyst
4704,6,"Data Analyst,Information Security Analyst",Data Engineer
4705,3,Information Security Analyst,Web Developer
4706,9,"Google Cloud Certified Professional Cloud Architect,Statistician,CPT,HTML,CISA",Web Developer
4707,10,"CEH,Data Analyst",Web Developer
4708,9,Information Security Analyst,Software Engineer
4709,7,Fullstack Developer,Information Security Analyst
4710,9,"Fullstack Developer,CISA,Information Security Analyst",Information Security Analyst
4711,3,"R Programming,R Programming,AWS Certified Cloud Practitioner,CSS",Data Scientist
4712,3,"CSS,Information Security Analyst,Certified Information Systems Security Professional (CISSP),CSS,AWS Certified Cloud Practitioner",Cloud Engineer
4713,8,"R Programming,PMI-ACP,Machine Learning",Cloud Engineer
4714,6,"Machine Learning Engineer,CPT",Data Scientist
4715,8,"CEH,CEH,PMP,CSS",Web Developer
4716,9,"CSS,Cloud Architect,Data Science,Web Development",Information Security Analyst
4717,4,"Cloud Architect,Cloud Architect,Cloud Architect",Data Scientist
4718,1,"Data Analyst,Data Science",Data Scientist
4719,4,"Cloud Architect,CISA,Certified Ethical Hacker (CEH),CSS",Web Developer
4720,10,"Python Programming,Security+",Ethical Hacker
4721,5,"Certified Information Systems Security Professional (CISSP),SQL,Google Cloud Certified Professional Cloud Architect",Web Developer
4722,9,"Frontend Developer,Machine Learning,CISA",Ethical Hacker
4723,6,"AWS Certified Cloud Practitioner,Python Programming,Google Cloud Certified Professional Cloud Architect,Information Security Analyst,Data Science",Ethical Hacker
4724,7,"Network Engineer,Certified Ethical Hacker (CEH)",Information Security Analyst
4725,2,R Programming,Data Engineer
4726,3,"DevOps Consultant,OSCP,CEH,Cloud Architect,CEH",Data Engineer
4727,5,"Data Analyst,Data Engineer,DevOps Consultant,SQL",Data Scientist
4728,8,"Statistician,Cloud Architect",Ethical Hacker
4729,5,"Information Security Analyst,PMI-PBA,Network Engineer,CSS,Web Development",Web Developer
4730,2,"Data Analyst,Data Engineer,Backend Developer,Backend Developer,Information Security Analyst",Data Engineer
4731,10,"DevOps Consultant,CEH,Certified Ethical Hacker (CEH)",Information Security Analyst
4732,7,"Security+,Cloud Architect",Information Security Analyst
4733,3,"SQL,Cybersecurity Analyst,CEH,Google Cloud Certified Professional Cloud Architect,Data Engineer",Web Developer
4734,10,"Data Analyst,CEH,Web Development,Python Programming,PMI-PBA",Data Scientist
4735,2,"Microsoft Certified: Azure Solutions Architect Expert,PMI-PBA,AWS Certified Cloud Practitioner,Security+",Data Engineer
4736,7,"Data Analyst,R Programming,Backend Developer,Certified Ethical Hacker (CEH)",Web Developer
4737,1,DevOps Engineer,Data Engineer
4738,1,"CSS,AWS Certified Cloud Practitioner,Backend Developer,Network Engineer,CPT",Data Engineer
4739,4,CSS,Project Manager
4740,7,"Network Engineer,Backend Developer,Security+,Statistician,CSS",Project Manager
4741,5,"Information Security Analyst,CSS,R Programming",Data Scientist
4742,1,"Network Engineer,Google Cloud Certified Professional Cloud Architect,Information Security Analyst,Python Programming,Statistician",Data Engineer
4743,10,"Frontend Developer,Statistician,AWS Certified Cloud Practitioner",Ethical Hacker
4744,5,"CISA,PMI-PBA,HTML",Web Developer
4745,3,"PMP,Python Programming,Backend Developer",Cloud Engineer
4746,2,"Information Security Analyst,Python Programming,Statistician,Google Cloud Certified Professional Cloud Architect,Python Programming",Web Developer
4747,7,"Backend Developer,Information Security Analyst,Statistician,Cloud Architect",Ethical Hacker
4748,6,"Fullstack Developer,CISA",Project Manager
4749,1,"R Programming,Security+,PMP",Web Developer
4750,9,Machine Learning,Data Engineer
4751,4,"Data Analyst,PMI-ACP,PMP,Backend Developer",Data Engineer
4752,3,Information Security Analyst,Software Engineer
4753,9,OSCP,Data Engineer
4754,7,Cloud Architect,Ethical Hacker
4755,6,"CISA,Certified Ethical Hacker (CEH),Certified Ethical Hacker (CEH),SQL,Fullstack Developer",Information Security Analyst
4756,2,"CSS,JavaScript,Fullstack Developer,Statistician",Project Manager
4757,9,"Cloud Architect,Certified Information Systems Security Professional (CISSP),Fullstack Developer,CSS,CISA",Cloud Engineer
4758,1,"Backend Developer,Information Security Analyst,Certified Ethical Hacker (CEH),Data Analyst,JavaScript",Data Scientist
4759,3,"PMI-ACP,R Programming,Machine Learning,HTML,Information Security Analyst",Information Security Analyst
4760,2,"Data Analyst,R Programming,Backend Developer,Cloud Architect,CSS",Cloud Engineer
4761,3,"CSS,Python Programming,Microsoft Certified: Azure Solutions Architect Expert,Backend Developer",Data Scientist
4762,10,"CSS,DevOps Engineer,Data Engineer",Cloud Engineer
4763,4,Certified Ethical Hacker (CEH),Data Engineer
4764,5,"Data Analyst,Cloud Architect,Security+",Cloud Engineer
4765,9,"Fullstack Developer,R Programming,Certified Ethical Hacker (CEH),Information Security Analyst,R Programming",Cloud Engineer
4766,1,PMP,Cloud Engineer
4767,3,"Cloud Architect,Microsoft Certified: Azure Solutions Architect Expert,Python Programming,Machine Learning Engineer,Data Analyst",Data Scientist
4768,9,JavaScript,Software Engineer
4769,10,Cybersecurity Analyst,Web Developer
4770,9,"Python Programming,R Programming,OSCP,CPT",Web Developer
4771,3,"CSS,HTML",Web Developer
4772,4,"Data Science,DevOps Engineer,SQL,CPT,Fullstack Developer",Information Security Analyst
4773,4,"Cloud Architect,Web Development,Data Analyst",Information Security Analyst
4774,4,"Data Analyst,Information Security Analyst,Microsoft Certified: Azure Solutions Architect Expert,R Programming",Data Engineer
4775,3,Certified Ethical Hacker (CEH),Ethical Hacker
4776,10,"Statistician,SQL,Network Engineer,CSS",Ethical Hacker
4777,8,"Certified Ethical Hacker (CEH),Cloud Architect,JavaScript",Web Developer
4778,1,"Data Analyst,HTML,Data Analyst",Ethical Hacker
4779,5,PMI-PBA,Cloud Engineer
4780,9,"Data Analyst,CEH,Security+",Data Engineer
4781,1,"Python Programming,Google Cloud Certified Professional Cloud Architect,Backend Developer",Information Security Analyst
4782,5,AWS Certified Cloud Practitioner,Project Manager
4783,1,"Data Analyst,Web Development,Network Engineer,CPT,AWS Certified Cloud Practitioner",Web Developer
4784,1,"Data Analyst,Cloud Architect",Data Engineer
4785,3,"Backend Developer,Information Security Analyst,Data Analyst",Information Security Analyst
4786,3,"Fullstack Developer,CSS,Data Engineer,Information Security Analyst",Web Developer
4787,4,"R Programming,PMI-PBA,Cloud Architect,Statistician,Data Engineer",Data Scientist
4788,8,"Google Cloud Certified Professional Cloud Architect,R Programming,CSS,PMI-PBA",Web Developer
4789,8,"PMI-PBA,Data Analyst,PMP",Web Developer
4790,6,Network Engineer,Project Manager
4791,4,"Cloud Architect,Fullstack Developer",Web Developer
4792,5,"Cybersecurity Analyst,CEH,Network Engineer,Cloud Architect",Information Security Analyst
4793,4,"DevOps Consultant,Fullstack Developer,Information Security Analyst",Data Scientist
4794,6,"Data Engineer,AWS Certified Cloud Practitioner,Python Programming,PMI-PBA,R Programming",Data Engineer
4795,7,"Fullstack Developer,CSS,Data Analyst,CPT,DevOps Engineer",Data Scientist
4796,10,"Python Programming,PMP,Network Engineer,DevOps Consultant,Data Science",Cloud Engineer
4797,5,"Microsoft Certified: Azure Solutions Architect Expert,Data Engineer",Web Developer
4798,3,"CISA,AWS Certified Cloud Practitioner,PMI-PBA,Statistician",Cloud Engineer
4799,3,"AWS Certified Cloud Practitioner,Certified Ethical Hacker (CEH)",Data Engineer
4800,3,"Statistician,Data Analyst,Microsoft Certified: Azure Solutions Architect Expert,Machine Learning,Cybersecurity Analyst",Data Engineer
4801,9,"JavaScript,Python Programming,AWS Certified Cloud Practitioner,Data Engineer,PMI-ACP",Data Scientist
4802,1,"Cloud Architect,CISA,Fullstack Developer",Ethical Hacker
4803,2,"OSCP,HTML,Data Engineer,CISA,Network Engineer",Project Manager
4804,1,"Data Analyst,R Programming,Python Programming,Python Programming,Cloud Architect",Ethical Hacker
4805,9,"HTML,Cloud Architect,DevOps Engineer",Project Manager
4806,9,"Statistician,R Programming,AWS Certified Cloud Practitioner,CEH",Data Scientist
4807,8,CEH,Web Developer
4808,1,"CSS,Microsoft Certified: Azure Solutions Architect Expert,SQL",Data Scientist
4809,10,"DevOps Consultant,Cloud Architect,DevOps Consultant,CEH,Frontend Developer",Web Developer
4810,10,"Certified Ethical Hacker (CEH),R Programming,PMI-PBA,Python Programming,Backend Developer",Software Engineer
4811,10,"Cybersecurity Analyst,CSS,PMI-ACP,Security+,PMP",Data Scientist
4812,7,"AWS Certified Cloud Practitioner,CPT,Google Cloud Certified Professional Cloud Architect,Information Security Analyst",Data Engineer
4813,9,CISA,Web Developer
4814,10,"DevOps Consultant,Certified Information Systems Security Professional (CISSP),Web Development",Data Scientist
4815,8,"Data Analyst,R Programming,HTML",Cloud Engineer
4816,5,"Python Programming,Data Analyst,Data Analyst,Cloud Architect",Ethical Hacker
4817,3,DevOps Engineer,Web Developer
4818,1,"Google Cloud Certified Professional Cloud Architect,Cloud Architect",Data Engineer
4819,4,"Data Engineer,Information Security Analyst",Data Scientist
4820,10,"SQL,Statistician,Certified Information Systems Security Professional (CISSP),CSS,Network Engineer",Cloud Engineer
4821,1,Machine Learning,Data Scientist
4822,2,"Information Security Analyst,CPT,CSS",Cloud Engineer
4823,8,"Security+,Information Security Analyst,Frontend Developer,Python Programming,Certified Ethical Hacker (CEH)",Data Engineer
4824,10,"HTML,Frontend Developer,Data Analyst",Ethical Hacker
4825,2,"AWS Certified Cloud Practitioner,Security+,HTML,Python Programming,Cloud Architect",Cloud Engineer
4826,5,"Certified Information Systems Security Professional (CISSP),Python Programming,Machine Learning Engineer,DevOps Consultant",Web Developer
4827,6,"DevOps Consultant,Cloud Architect,CEH,PMI-ACP",Web Developer
4828,1,"AWS Certified Cloud Practitioner,Python Programming,Certified Ethical Hacker (CEH)",Web Developer
4829,6,Data Engineer,Web Developer
4830,4,"Certified Ethical Hacker (CEH),R Programming,CISA",Web Developer
4831,5,"Data Science,Fullstack Developer",Cloud Engineer
4832,4,"CSS,Fullstack Developer,Google Cloud Certified Professional Cloud Architect,Data Analyst,Frontend Developer",Data Scientist
4833,5,DevOps Consultant,Data Scientist
4834,4,"Cybersecurity Analyst,AWS Certified Cloud Practitioner,Frontend Developer,JavaScript,Backend Developer",Web Developer
4835,7,Certified Ethical Hacker (CEH),Web Developer
4836,10,"R Programming,AWS Certified Cloud Practitioner,SQL",Ethical Hacker
4837,10,Cloud Architect,Web Developer
4838,7,"HTML,Certified Ethical Hacker (CEH),Python Programming",Data Scientist
4839,5,CSS,Ethical Hacker
4840,9,Cloud Architect,Cloud Engineer
4841,4,Statistician,Web Developer
4842,3,"Python Programming,PMP,Certified Information Systems Security Professional (CISSP),CEH,PMI-PBA",Information Security Analyst
4843,10,Certified Ethical Hacker (CEH),Cloud Engineer
4844,8,"OSCP,Data Analyst,Information Security Analyst,CSS",Data Engineer
4845,10,"Statistician,Frontend Developer,Microsoft Certified: Azure Solutions Architect Expert",Data Scientist
4846,7,"Information Security Analyst,Information Security Analyst,Cloud Architect",Data Engineer
4847,5,"Data Engineer,CEH",Web Developer
4848,9,"Security+,Certified Ethical Hacker (CEH),CSS,Python Programming,PMI-ACP",Data Scientist
4849,8,Cloud Architect,Ethical Hacker
4850,9,DevOps Engineer,Data Engineer
4851,2,HTML,Data Engineer
4852,6,"Python Programming,CSS,DevOps Consultant,CISA,Fullstack Developer",Web Developer
4853,3,"Data Analyst,Data Analyst,Machine Learning,Data Analyst",Web Developer
4854,2,"CSS,Cloud Architect,CSS,Machine Learning Engineer,CISA",Data Engineer
4855,1,CISA,Ethical Hacker
4856,9,"Cybersecurity Analyst,Data Analyst",Information Security Analyst
4857,3,CEH,Cloud Engineer
4858,10,"JavaScript,Information Security Analyst,SQL,PMI-PBA",Cloud Architect
4859,5,"Machine Learning Engineer,Information Security Analyst,CISA,Backend Developer,CEH",Web Developer
4860,9,AWS Certified Cloud Practitioner,Web Developer
4861,2,"Data Engineer,Information Security Analyst,Fullstack Developer",Data Engineer
4862,7,CPT,Web Developer
4863,5,"Certified Ethical Hacker (CEH),Cloud Architect,CEH,Python Programming",Software Engineer
4864,7,"PMI-PBA,Data Engineer",Data Scientist
4865,5,"Google Cloud Certified Professional Cloud Architect,CISA,PMP,Fullstack Developer,CEH",Data Scientist
4866,1,Google Cloud Certified Professional Cloud Architect,Cloud Engineer
4867,2,"CISA,CSS,R Programming,R Programming",Data Engineer
4868,8,"Data Analyst,Frontend Developer,Cloud Architect,PMP,Backend Developer",Project Manager
4869,1,"Backend Developer,Data Analyst,R Programming,Statistician,Data Analyst",Data Scientist
4870,2,"DevOps Engineer,Backend Developer,Certified Ethical Hacker (CEH),Data Analyst",Data Engineer
4871,10,"Backend Developer,Certified Information Systems Security Professional (CISSP),R Programming,Microsoft Certified: Azure Solutions Architect Expert",Cloud Engineer
4872,3,"Information Security Analyst,R Programming,Statistician",Cloud Engineer
4873,7,"CEH,Backend Developer",Ethical Hacker
4874,5,Cloud Architect,Web Developer
4875,8,"Statistician,Certified Ethical Hacker (CEH),DevOps Engineer,CSS",Data Scientist
4876,1,"CEH,PMI-PBA,Backend Developer,DevOps Engineer,CISA",Data Scientist
4877,5,"Fullstack Developer,Security+,Cloud Architect,Data Engineer",Data Engineer
4878,4,"DevOps Consultant,Data Engineer",Ethical Hacker
4879,5,"Data Science,Security+,Security+,Python Programming,Fullstack Developer",Data Scientist
4880,8,DevOps Consultant,Cloud Engineer
4881,10,"Cloud Architect,Machine Learning,Data Engineer,CEH",Data Scientist
4882,5,"Cloud Architect,CEH,DevOps Consultant",Cloud Engineer
4883,4,"R Programming,Cloud Architect,Frontend Developer,Python Programming",Ethical Hacker
4884,7,"R Programming,Machine Learning Engineer",Software Engineer
4885,5,"Data Engineer,DevOps Engineer",Web Developer
4886,6,"R Programming,CISA,CSS,CISA",Cloud Engineer
4887,2,"Statistician,Network Engineer,CSS,PMP,AWS Certified Cloud Practitioner",Data Scientist
4888,3,"PMP,Information Security Analyst,HTML",Information Security Analyst
4889,2,"OSCP,Web Development",Cloud Engineer
4890,4,"R Programming,DevOps Engineer,Fullstack Developer,DevOps Consultant,CSS",Web Developer
4891,2,"CPT,CEH",Web Developer
4892,8,"AWS Certified Cloud Practitioner,PMI-PBA,Python Programming",Information Security Analyst
4893,2,CSS,Web Developer
4894,1,"Information Security Analyst,Cloud Architect,CISA",Information Security Analyst
4895,2,DevOps Consultant,Information Security Analyst
4896,6,"Information Security Analyst,Statistician,Microsoft Certified: Azure Solutions Architect Expert",Cloud Engineer
4897,1,"CSS,PMP,AWS Certified Cloud Practitioner",Cloud Architect
4898,6,"Statistician,Python Programming,AWS Certified Cloud Practitioner",Web Developer
4899,5,Data Engineer,Software Engineer
4900,1,PMI-PBA,Data Engineer
4901,6,"DevOps Consultant,Data Analyst,DevOps Engineer",Software Engineer
4902,3,"Security+,CSS,Data Analyst,DevOps Engineer,Web Development",Ethical Hacker
4903,8,PMI-PBA,Web Developer
4904,10,"Python Programming,HTML,Fullstack Developer,Cloud Architect",Data Scientist
4905,5,"Data Engineer,Data Engineer,SQL",Ethical Hacker
4906,5,"Statistician,DevOps Consultant,Certified Information Systems Security Professional (CISSP),Frontend Developer,CSS",Software Engineer
4907,1,"AWS Certified Cloud Practitioner,Fullstack Developer,Security+",Data Engineer
4908,8,"OSCP,Certified Ethical Hacker (CEH)",Ethical Hacker
4909,1,"R Programming,Data Engineer,Information Security Analyst",Data Scientist
4910,8,"Cloud Architect,Cloud Architect,R Programming",Cloud Engineer
4911,4,"Certified Ethical Hacker (CEH),CISA,AWS Certified Cloud Practitioner,Machine Learning Engineer",Ethical Hacker
4912,6,Data Analyst,Ethical Hacker
4913,10,"CSS,Network Engineer",Data Scientist
